ASV_ID	140	147	149	153	161	168	174	182	189	210	238	262	283	300	315
144e3876b7943b5474d329bec54856a4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
702860fda44c0d44ddacb5bd79fd5d24	0	0	36	0	13	0	0	0	0	0	0	0	0	0	0
35dbde30af820a2c3bcd85216229ad6a	51	0	12	40	143	40	0	7	143	143	6	3	143	40	3
58a5d06b791283b4270f688e0b7408c9	3	3	0	0	3	0	3	3	0	0	0	3	0	0	0
07751ebfb567d65db3f366d9c4037e68	1	2	0	2	0	0	0	0	1	3	3	0	0	0	0
0e94ac060981402de47bbf85360fea8b	0	0	2	0	0	0	0	0	0	5	0	0	5	0	0
7f78afb7e1d45cd528fe9cd909c93fb5	2265	3018	2441	6252	1983	5477	5477	5477	2441	3018	1989	5477	6252	3556	3912
ce94860005cb569777791022ac3014af	0	0	2	0	0	1	0	0	0	0	0	3	2	1	2
09ee5eb3e6c726c7c8242f6e97453fc2	250	79	365	341	270	220	365	365	332	79	276	79	220	565	63
0fec351445f84bd482075ceda6123f46	9302	9302	9302	1516	8009	6526	4290	2030	3813	3813	4290	7104	3813	1531	2030
534d7b1bce2cf035866320576094f81e	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0
b4ac0621ed68fda2b501520e951949e1	0	0	0	0	0	4	0	4	0	4	0	0	6	0	6
2c1453fb27de0eb5e19ae61028df3294	0	0	0	7	10	7	0	0	0	0	0	0	0	0	0
c6d0e484e529a485ffc0b1f08f1fb158	0	0	0	2	0	0	1	0	3	0	1	0	0	2	0
19463e5fe824700110e4a4ec8afe0512	42	23	9	54	0	6	0	42	0	242	54	9	55	54	242
135f3b8eaf65e4c59bcd692de4f6d6ae	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0
7281c911136ba2bdcafebb9c71729dea	133	0	11	0	13	36	86	11	11	36	0	133	133	0	0
38b371de3be6ddef03bea94294e9830d	10	3	1	0	6	1	2	1	1	3	0	6	0	1	1
63f37ee4b481fccdffca10160ed5b944	2489	1853	3574	2419	1781	2419	3574	5376	2854	1853	2419	4954	2419	5637	2489
5976a56adfe903f7348b5eb5689e3c55	99	64	106	39	64	99	32	8	92	8	92	1	106	129	99
43a52ec4605b37f3671b33e61ff6fedd	23	48	0	3	23	23	25	46	44	52	0	0	44	0	15
ec92f6331d8ecb50e3f0dee8fbf3bcb0	1	4	24	16	32	4	6	1	5	164	32	164	6	32	18
ea156f972cd3802c3fac147e4200ba7a	0	0	0	0	0	0	1	0	0	0	1	0	3	0	3
4adbf4beb8d2b17f63b543e4d9aa39b6	0	21	0	0	0	0	22	0	0	0	0	0	0	0	0
93fadef301b62aa732e42bf1142b3afa	71	110	71	55	341	269	110	51	181	88	113	88	209	181	344
92f305372628ccbd74b7b28b933d306b	0	0	6	33	0	0	2	0	0	0	0	0	0	0	33
d42912a22b570ab99938b745999ae2cc	8	149	14	16	112	149	6	11	14	6	13	4	14	27	10
4bea53b2aad77f2569a0182f6b84255e	26	13	16	13	26	62	20	53	40	26	24	13	53	24	20
83adaf3a09d08c93f2abea6a4c815592	316	449	368	777	293	313	305	377	316	377	377	342	293	507	326
a402fc6f0fd057decbe746f48bf12862	55	0	110	0	48	46	10	18	114	30	0	48	10	59	12
0709277372b3816e3986842fb10c8e96	12	8	0	45	0	1	0	31	1	0	45	51	0	0	0
e6485d233ed2b8b9a2f3f50f0747b9d2	54	54	252	69	35	272	86	252	272	26	224	21	21	21	98
47515cfa358287ae00ead27b78b2285b	5	0	0	0	5	0	0	5	0	0	0	0	0	0	0
2b7dca9f823dab555a368d87f194804f	0	0	0	0	3	0	3	0	2	0	0	0	3	0	0
b64f2cd0b47a6548ebe2077c728b213f	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
4a18801bf3179876e3e063abc1fa1b5c	0	0	0	0	7	0	0	7	3	3	0	0	0	0	0
b4eac52cfa36ce63f24be2fc530ad204	8	8	2	0	0	2	8	2	15	4	2	0	2	0	12
eefd58e34806834774cf090051744fd6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
4f3989d95e7611bb6b5307454d75d3ce	2	2	0	23	12	9	23	2	20	2	1	20	9	7	5
5e2e0a4cfc3ab5f1a074ef61d2d6f68b	2	0	5	0	0	0	0	0	2	0	0	2	0	0	0
499a635c6e7dcd5c8ef518302aa50011	58	58	24	24	87	24	0	4	87	15	10	52	15	24	52
af9554a6cc07a34c1cb6004e3dbb865a	0	0	0	12	0	0	5	12	0	0	0	0	12	0	5
c55a8101fb6c187736f0af61f720cb92	74	67	542	1867	610	115	1451	542	542	1627	1627	625	1627	74	610
800e0527da5f9218e61c70f7d0ec8715	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9
179e72f0ecdfeb920df685432f3f2d1a	0	20	11	9	10	11	0	9	0	16	1	0	0	20	16
3343d19c0bc1759a66023cbc86c92592	190	167	167	121	128	57	53	121	91	1	14	91	91	167	7
a061d8883eca2028db1d268500722130	182	115	10	171	69	44	3	3	52	10	64	54	69	182	52
430c875622713c0d7662add2d8e7db60	51	24	110	53	53	51	51	24	110	2	1	2	121	7	110
bb617d32673d5f60d6216a07ad7a42bc	0	0	1	0	266	0	0	0	0	0	6	0	0	0	0
5cb2b4186e2e95521540e2ccbafcb4c9	0	7	3	35	3	3	0	47	3	0	3	47	7	21	35
b3d8bf326297fb9b18ea4fef1ce8d4a6	128	169	0	530	121	530	169	108	424	193	0	125	379	121	169
dd07e924156039f8e953d5ea58ab5023	0	0	6	0	0	0	1	0	1	0	6	0	0	12	10
164212c0910ca9770a6bd13bcb2c5d05	7	3	0	0	0	0	3	0	1	12	0	0	1	0	12
f898c7a8c566d0beb46d5448dde2387c	3	0	0	0	3	0	1	1	0	2	1	2	0	0	2
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4	1	0	0	0	0	1	0	0	4	0	0	0	0	3	3
8a4c692c01077fa5a93913725097b3bc	0	27	0	0	28	0	0	0	0	0	0	0	11	0	27
d98dabbea4fe10de13ec5310782324e8	0	0	20	0	17	0	17	0	0	17	1	0	0	0	0
0f4c04cefd226f6854ad0fbc2a2de226	7	10	7	4	1	7	5	9	9	0	11	4	4	4	4
3679eb1918d142d7e468ea32c2f42595	66	21	66	4	21	10	21	27	10	22	27	22	8	66	13
daec04577d1843ad73efa35de1d48151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36e38981bc99d5d7fdd5959ca41f6313	1	0	0	0	0	0	0	0	2	0	4	4	4	0	4
344b8fcfc08a17bb7443c1ad11ea3151	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0
ab2050607cb3fe172ea918d5a17a46c7	2	3	4	3	0	1	0	0	2	4	0	4	0	2	0
28b5f35cfb5f0516e5e5f896428abdcd	32	0	0	6	0	2	7	14	2	5	2	9	9	0	0
d96a2ea1b09f080f66ce79b9ddfa768e	1	0	0	2	0	1	0	0	2	2	2	0	2	5	0
d23e07dc0f848e8921532df36254ce29	4	2	2	2	0	0	4	4	4	3	9	1	3	2	3
543dc760699879a2b12cd2e2525e6729	0	2	0	0	0	0	0	0	4	0	2	0	0	0	0
29b313a5262947210e3e9de415abaead	136	479	30	84	116	133	133	61	133	116	136	192	192	192	81
52708c2cfa926ba9b2f69878c97cee2c	0	3	0	0	3	0	0	0	0	0	0	3	3	0	0
09383f3babfd32418e7ba07634680e12	4	7	65	35	65	2	8	130	2	65	16	8	8	5	130
61bffb5ed48deb86adad74d3d45df340	0	0	2	3	0	0	0	0	0	0	0	0	5	0	0
9b6a7459b2c92cee0abfc36d503488b7	3	1	1	5	5	5	0	11	0	24	0	0	0	4	24
a954a29c70499c3c72ee396f69b71c51	0	2	0	0	0	0	0	0	2	0	1	2	2	0	0
4b50be28c2cc7c6a4dbc6300155c5218	0	0	0	16	3	0	0	0	16	0	1	3	0	9	13
c97b49b5849b709da91fb5f6f48cd9eb	3	4	5	0	6	6	5	0	0	5	0	1	0	3	0
b26eb5a5ca6820d220d5433b1cffa5e6	12	0	9	6	9	10	10	7	7	20	6	0	26	6	9
7b29e948451d2fdcce6d39ddc6c25520	11	2	2	0	2	0	18	18	0	5	7	7	0	0	11
c571cb007a7d9e2dfc56e8c0b4e24104	820	256	1573	15	822	41	75	149	820	20	20	15	20	256	75
ff6f97ce50ea01298f8e58b53b97d489	4	103	16	48	16	397	4	4	0	155	202	103	0	4	0
efbade8cc54695abfc5c07f21eecb6e7	0	0	0	9	0	0	0	0	26	0	9	19	0	0	0
e6141036b0768b50c8079ce8ba7222f9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
a7d0101041a4ff2c176cc0616423387a	12	0	0	5	0	0	0	0	3	0	0	4	0	5	3
d0d582d9d9b71467f236f9bace54eea5	0	0	6	0	0	11	1	0	0	0	0	0	0	0	11
213ec0ef843de45b3db9302876229bed	21	5	9	0	8	0	9	0	7	6	0	8	0	0	8
b5a22689fdda6393715cd10a326927d3	0	0	0	0	3	0	4	0	0	3	3	0	4	3	0
f42aeaf1c13130f1fdfc8bafa43ded29	18	8	12	6	15	6	0	18	18	0	6	0	6	8	0
1d33e98c9d94c262ab0d8b56d0936eb4	4	10	0	32	4	2	0	32	18	0	53	32	10	0	32
9feda0d620fa50b57ce3f848e1b48975	37	8	10	0	0	13	3	0	16	10	16	0	18	14	18
cd05a4b1cda569ae366c6980823f4c72	6	12	0	0	12	0	0	12	12	12	6	12	4	12	0
a6efdb52a04e05a2a1be52f5516784fa	0	6	1	0	0	0	0	0	0	0	1	0	0	0	6
e79a45f432d0ccc86adbf9bbe7cef2a7	30	46	59	30	3	7	46	17	17	46	39	39	7	1	58
cd991e2f230049eb76c8e3b3fcece79f	0	5	2	5	3	3	0	5	0	2	0	2	0	1	5
b64cf0e9dea8cef6b9500b364c179b98	441	7779	2221	222	164	5233	1755	4723	441	441	164	441	1230	1755	229
ec716420b2bb28ff5cfc5b19edbe2dfa	10	31	10	0	0	22	0	31	31	51	10	0	7	0	21
21ceeb224e15175f0c85797abce40d0a	7	10	10	2	10	4	10	22	15	4	0	4	4	2	10
8b35589e4e1ef82328d78d533f5fa1a1	0	0	0	2	0	2	1	0	3	3	3	0	2	1	0
8466f2635d9fbf9c51a04877474f3d09	12	0	0	0	0	1	0	12	0	0	0	1	12	0	0
f816f5de71e4c19785cd5dfa8ee073db	5	0	5	0	0	3	0	0	0	0	0	0	0	0	0
acfe0924c0f9c6ca3720854b5b458d54	5	13	3	3	13	2	9	1	0	0	2	0	5	10	5
20823322077cf511c8eff4f0840466fd	0	5	0	0	5	3	0	6	1	3	0	0	5	1	0
ef7c28bb28866912b76003ee110bdf6b	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
d863bc6a2fa6a8a93787e45a6abe3304	0	11	9	7	40	49	21	5	9	0	9	5	5	5	145
41f01f3e3cbf6beb908ae1ebb553208e	3	4	0	4	7	7	0	0	0	0	0	0	0	7	3
717e65e6ba1d91587e9c1fc36b2b0c44	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0
94ef08db649a5339b6de95109a8bad0f	0	0	2	0	25	0	0	0	4	8	2	0	8	0	0
1ad05a58bf23396d80f11695ad750b75	7	16	7	35	35	3	7	40	13	13	16	7	31	3	0
15c0fe41b25c6504b8dbe48ae72283d0	14	11	0	8	14	0	0	0	0	31	31	31	28	0	0
a19152d55f42fc72a3a0f985d2615aab	0	0	0	0	3	49	0	0	0	49	67	0	0	0	33
d801b2110a503327da848c95357ca4a5	0	0	0	0	19	0	0	0	0	0	34	34	34	0	0
2c452b25c7f3c62be462d8f47ed179e3	2	3	9	0	9	20	8	26	9	26	8	6	6	8	30
8ebc39e79a930b5db089420489c40543	5	5	0	10	2	11	43	43	3	10	0	1	13	11	13
fc7dec198c007a0622c9acba71b1edb1	0	0	0	0	0	4	0	0	4	4	5	0	4	0	0
d3cf08daefed96f494257ceff63a6cf8	263	335	547	263	868	454	334	334	334	547	882	705	454	320	120
7a7c96429cd038c333985399c9eb963c	0	0	0	1	0	9	0	9	0	0	0	0	9	18	0
04869be25e3dc4d526ce3824d407aedf	296	285	583	296	844	844	671	296	323	784	671	749	285	296	296
522fc29c9966a380a17ce86687cc600b	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0
e29f9ab1342fe7d53d4f1e2d03bb5969	38	0	38	0	32	89	84	34	56	34	27	27	27	0	84
a5b2537343a26f4daf0379a8b46eb2ef	63	115	58	38	38	119	119	48	115	42	69	186	63	48	63
3e524f0bf09623c8530930bb8b27045c	0	0	13	15	0	0	0	13	0	15	0	0	6	0	0
793ecb5ed65cd96425a35698e8ab9e78	91	51	91	4	203	159	54	11	58	64	21	54	105	51	54
a49becf5a5dbcb201f091757c62fc6bb	114	1	1	0	106	114	0	0	0	14	12	12	14	12	106
b8299c90e4c775b18c1c5ff6d23ad616	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2
03a6a6d84a7be4b11b6467c91ca79d57	0	0	3	0	0	0	0	2	0	3	0	0	0	0	0
66575db7635d648549a9eb5a4eafb710	2	19	23	10	5	37	37	22	23	19	22	37	43	10	5
e1c573f885ed4c9191a32116f583d78a	2	14	36	14	2	18	12	16	0	1	42	1	6	12	11
0e9cc4c909306f5a9562d84888902e09	9	1	0	5	0	3	1	8	0	0	0	10	9	3	3
a84e1039f9b157a2085d23b4114bc888	10	3	0	4	6	2	2	0	3	0	0	0	0	1	0
b5b93f7fc3d0a88dff0ced83eb0bb5ab	0	7	0	2	0	3	0	0	0	3	0	1	7	2	7
ee14afe4571845779465f8dc9646c7b4	14	0	0	5	0	0	0	0	0	0	0	16	18	0	0
0112df9b91ee10ca73426db0de32571b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5631fe818e588992529f6071afc9cda5	0	0	0	0	40	2	0	0	0	24	2	7	2	21	0
8c740d5ca21893b47c7619df1247c75d	1	5	0	2	12	12	0	0	2	5	12	7	2	0	12
5ccde7f0ad35d7a47123478dd67b2774	0	0	0	9	0	0	9	0	9	0	4	9	0	0	0
cead0ca51f97bc24bf11b1d1d12aee6e	4	7	0	0	8	5	14	0	7	7	5	5	0	5	1
f1ebac6585a1d66aeb6238227f0db6be	5	4	0	6	4	7	4	8	0	4	0	5	8	6	4
6322c84c5ee6585bf9973a931d8f279d	0	16	5	6	0	13	19	24	20	19	6	8	0	5	5
