ASV_ID	140	147	149	153	161	168	174	182	189	210	238	262	283	300	315
144e3876b7943b5474d329bec54856a4	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1
702860fda44c0d44ddacb5bd79fd5d24	36	0	0	0	0	0	0	0	36	18	18	0	0	13	13
35dbde30af820a2c3bcd85216229ad6a	40	12	3	143	34	40	74	7	67	49	34	67	3	0	74
58a5d06b791283b4270f688e0b7408c9	0	0	0	2	0	0	1	0	3	0	1	2	0	0	0
07751ebfb567d65db3f366d9c4037e68	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0
0e94ac060981402de47bbf85360fea8b	0	2	0	0	0	5	0	0	0	5	0	0	0	0	5
7f78afb7e1d45cd528fe9cd909c93fb5	3912	5477	2997	5335	5412	2441	3556	3912	3912	3912	4652	3556	6252	2410	3556
ce94860005cb569777791022ac3014af	0	0	0	0	1	0	4	0	0	0	0	4	0	0	0
09ee5eb3e6c726c7c8242f6e97453fc2	250	276	270	332	365	565	119	63	63	79	101	565	101	365	332
0fec351445f84bd482075ceda6123f46	9890	4290	6526	4290	6526	7104	9302	6242	3813	8009	2859	9302	4290	6526	9302
534d7b1bce2cf035866320576094f81e	5	0	0	1	0	0	0	0	0	0	0	0	0	4	0
b4ac0621ed68fda2b501520e951949e1	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0
2c1453fb27de0eb5e19ae61028df3294	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
c6d0e484e529a485ffc0b1f08f1fb158	2	2	0	3	0	0	0	3	2	0	0	0	0	2	0
19463e5fe824700110e4a4ec8afe0512	9	0	0	242	54	55	203	17	17	137	54	242	17	7	0
135f3b8eaf65e4c59bcd692de4f6d6ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7281c911136ba2bdcafebb9c71729dea	13	0	0	2	0	0	0	0	0	0	0	0	36	0	0
38b371de3be6ddef03bea94294e9830d	0	10	6	2	1	3	0	1	1	0	10	0	1	2	0
63f37ee4b481fccdffca10160ed5b944	2419	3574	4999	5637	1781	2419	3574	4641	3416	5637	2489	5637	2489	1853	5637
5976a56adfe903f7348b5eb5689e3c55	39	99	1	32	50	191	8	8	197	8	99	50	64	197	129
43a52ec4605b37f3671b33e61ff6fedd	46	48	44	91	23	76	44	15	52	52	46	52	25	91	0
ec92f6331d8ecb50e3f0dee8fbf3bcb0	24	1	5	4	24	1	164	5	4	5	18	1	20	5	6
ea156f972cd3802c3fac147e4200ba7a	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
4adbf4beb8d2b17f63b543e4d9aa39b6	0	0	0	0	0	21	0	0	0	0	97	0	0	0	21
93fadef301b62aa732e42bf1142b3afa	341	71	181	110	55	262	51	181	71	110	51	51	269	341	344
92f305372628ccbd74b7b28b933d306b	0	0	33	0	33	0	0	0	0	0	0	0	33	0	33
d42912a22b570ab99938b745999ae2cc	8	6	10	19	4	6	17	10	13	6	16	16	149	16	13
4bea53b2aad77f2569a0182f6b84255e	13	20	16	13	20	265	265	13	40	62	49	62	265	13	212
83adaf3a09d08c93f2abea6a4c815592	360	313	377	377	305	418	721	721	418	368	305	507	777	449	342
a402fc6f0fd057decbe746f48bf12862	10	0	48	114	0	0	0	55	48	0	10	0	0	0	31
0709277372b3816e3986842fb10c8e96	0	0	0	42	0	0	44	0	39	8	44	31	0	39	0
e6485d233ed2b8b9a2f3f50f0747b9d2	35	184	54	26	86	98	86	21	252	86	98	224	21	35	26
47515cfa358287ae00ead27b78b2285b	5	0	0	0	0	0	0	0	0	0	0	0	5	12	0
2b7dca9f823dab555a368d87f194804f	0	0	2	0	0	0	0	0	3	0	3	0	0	0	4
b64f2cd0b47a6548ebe2077c728b213f	0	0	0	0	0	0	1	3	0	1	0	0	3	0	0
4a18801bf3179876e3e063abc1fa1b5c	0	0	0	0	0	0	0	0	0	7	3	3	0	0	0
b4eac52cfa36ce63f24be2fc530ad204	2	0	12	8	0	0	0	2	2	0	27	0	0	0	2
eefd58e34806834774cf090051744fd6	0	0	0	0	1	1	0	5	0	0	0	1	0	0	0
4f3989d95e7611bb6b5307454d75d3ce	23	4	20	20	20	9	9	20	9	1	9	23	6	6	10
5e2e0a4cfc3ab5f1a074ef61d2d6f68b	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
499a635c6e7dcd5c8ef518302aa50011	15	58	8	24	52	87	87	4	0	45	58	58	45	4	15
af9554a6cc07a34c1cb6004e3dbb865a	0	0	0	0	6	0	0	0	0	0	8	12	8	12	6
c55a8101fb6c187736f0af61f720cb92	67	1451	316	74	74	625	1627	1867	316	1162	115	1627	1867	625	74
800e0527da5f9218e61c70f7d0ec8715	0	9	0	4	0	9	0	9	0	0	0	0	0	0	9
179e72f0ecdfeb920df685432f3f2d1a	20	16	0	1	10	10	9	20	9	16	0	0	9	9	16
3343d19c0bc1759a66023cbc86c92592	121	57	1	91	7	74	76	60	76	57	57	74	190	167	57
a061d8883eca2028db1d268500722130	3	86	44	105	3	82	52	3	52	3	43	3	52	43	3
430c875622713c0d7662add2d8e7db60	1	24	2	7	24	99	88	53	28	24	135	53	24	99	51
bb617d32673d5f60d6216a07ad7a42bc	0	0	0	266	1	0	0	1	0	0	6	0	0	0	0
5cb2b4186e2e95521540e2ccbafcb4c9	21	21	0	19	0	0	3	0	7	19	0	21	0	19	0
b3d8bf326297fb9b18ea4fef1ce8d4a6	125	121	379	121	530	193	530	287	108	193	424	424	121	125	128
dd07e924156039f8e953d5ea58ab5023	0	10	4	0	0	1	0	10	0	0	0	0	0	1	12
164212c0910ca9770a6bd13bcb2c5d05	7	0	0	0	0	0	0	0	0	0	2	2	0	0	0
f898c7a8c566d0beb46d5448dde2387c	0	1	1	0	0	0	0	3	0	0	0	3	1	3	0
