ASV_ID	140	147	149	153	161	168	174	182	189	210	238	262	283	300	315
144e3876b7943b5474d329bec54856a4	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1
702860fda44c0d44ddacb5bd79fd5d24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35dbde30af820a2c3bcd85216229ad6a	3	143	74	34	67	0	40	143	7	40	51	67	0	3	40
58a5d06b791283b4270f688e0b7408c9	0	0	3	0	0	1	0	0	0	0	0	1	0	3	0
07751ebfb567d65db3f366d9c4037e68	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0e94ac060981402de47bbf85360fea8b	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0
7f78afb7e1d45cd528fe9cd909c93fb5	5335	2997	1983	5477	5335	1983	2265	6252	5412	2265	3018	1983	2997	5477	4652
ce94860005cb569777791022ac3014af	4	0	0	4	0	3	2	3	0	0	0	0	0	4	0
09ee5eb3e6c726c7c8242f6e97453fc2	250	63	270	215	220	304	79	250	63	276	565	270	79	341	63
0fec351445f84bd482075ceda6123f46	2859	3813	1531	9302	6526	2859	7104	9302	6846	10309	2030	7104	4290	9890	2859
534d7b1bce2cf035866320576094f81e	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
b4ac0621ed68fda2b501520e951949e1	7	0	0	4	0	0	0	0	0	0	0	0	0	6	0
2c1453fb27de0eb5e19ae61028df3294	0	10	0	0	0	13	0	0	0	0	0	0	0	0	0
c6d0e484e529a485ffc0b1f08f1fb158	0	0	0	2	0	2	3	0	0	0	0	2	3	2	1
19463e5fe824700110e4a4ec8afe0512	23	0	0	137	17	11	55	11	9	7	17	17	17	0	54
135f3b8eaf65e4c59bcd692de4f6d6ae	0	0	0	0	7	0	0	0	0	0	6	7	7	0	7
7281c911136ba2bdcafebb9c71729dea	0	0	0	0	0	0	133	86	86	0	0	86	0	0	0
38b371de3be6ddef03bea94294e9830d	1	2	0	1	0	0	0	0	10	1	0	2	0	10	0
63f37ee4b481fccdffca10160ed5b944	5376	3412	2419	4793	4954	2419	5376	4793	5864	3574	3574	4999	4641	1781	5376
5976a56adfe903f7348b5eb5689e3c55	21	21	197	99	21	64	191	39	8	39	191	50	191	197	92
43a52ec4605b37f3671b33e61ff6fedd	21	0	48	15	76	48	25	21	3	46	23	0	44	52	48
ec92f6331d8ecb50e3f0dee8fbf3bcb0	2	16	18	164	32	4	4	20	5	6	5	5	5	6	164
ea156f972cd3802c3fac147e4200ba7a	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
4adbf4beb8d2b17f63b543e4d9aa39b6	21	0	97	21	0	22	0	0	22	0	0	0	0	0	0
93fadef301b62aa732e42bf1142b3afa	117	269	269	88	88	341	55	110	55	181	110	209	117	209	110
92f305372628ccbd74b7b28b933d306b	0	0	0	0	0	6	0	0	0	0	0	0	0	0	33
d42912a22b570ab99938b745999ae2cc	19	6	10	14	13	6	10	14	13	13	4	6	4	13	14
4bea53b2aad77f2569a0182f6b84255e	20	16	15	20	16	40	20	40	13	26	13	49	20	16	15
83adaf3a09d08c93f2abea6a4c815592	313	507	377	507	360	377	316	316	507	316	721	316	360	293	721
a402fc6f0fd057decbe746f48bf12862	46	31	110	10	12	48	18	0	0	48	59	0	46	0	30
0709277372b3816e3986842fb10c8e96	8	51	2	0	31	39	12	0	0	0	8	45	51	0	0
e6485d233ed2b8b9a2f3f50f0747b9d2	272	224	193	222	222	35	26	188	69	26	252	69	11	54	54
